NAME,TBNAME,TBCREATOR
APPID,AUDIT,AUDIT   
APPNAME,AUDIT,AUDIT   
ARCHIVEPATH,AUDIT,AUDIT   
AUDITSTATUS,AUDIT,AUDIT   
AUTHID,AUDIT,AUDIT   
CATEGORY,AUDIT,AUDIT   
CHECKINGSTATUS,AUDIT,AUDIT   
CLNTACCSTRING,AUDIT,AUDIT   
CLNTAPPNAME,AUDIT,AUDIT   
CLNTUSERID,AUDIT,AUDIT   
CLNTWRKSTNAME,AUDIT,AUDIT   
CONTEXTSTATUS,AUDIT,AUDIT   
CONTRSTTYPE,AUDIT,AUDIT   
COORDNUM,AUDIT,AUDIT   
CORRELATOR,AUDIT,AUDIT   
DATABASE,AUDIT,AUDIT   
DATAPATH,AUDIT,AUDIT   
ERRORTYPE,AUDIT,AUDIT   
EVENT,AUDIT,AUDIT   
EXECUTEDATA,AUDIT,AUDIT   
EXECUTESTATUS,AUDIT,AUDIT   
GLBLTRANSID,AUDIT,AUDIT   
HOSTNAME,AUDIT,AUDIT   
INSTNAME,AUDIT,AUDIT   
LCLTRANSID,AUDIT,AUDIT   
NODENUM,AUDIT,AUDIT   
OBJMAINTSTATUS,AUDIT,AUDIT   
ORIGUSERID,AUDIT,AUDIT   
PKGNAME,AUDIT,AUDIT   
PKGSCHEMA,AUDIT,AUDIT   
PKGSECNUM,AUDIT,AUDIT   
PKGVER,AUDIT,AUDIT   
POLASSOCNAME,AUDIT,AUDIT   
POLASSOCOBJSCHEMA,AUDIT,AUDIT   
POLASSOCOBJTYPE,AUDIT,AUDIT   
POLASSOCSUBOBJTYPE,AUDIT,AUDIT   
POLNAME,AUDIT,AUDIT   
ROLEINHERITED,AUDIT,AUDIT   
SECMAINTSTATUS,AUDIT,AUDIT   
STATUS,AUDIT,AUDIT   
SYSADMINSTATUS,AUDIT,AUDIT   
TIMESTAMP,AUDIT,AUDIT   
TRSTCTXNAME,AUDIT,AUDIT   
USERID,AUDIT,AUDIT   
VALIDATESTATUS,AUDIT,AUDIT   
ACCESSAPP,CHECKING,AUDIT   
ACCESSATT,CHECKING,AUDIT   
APPID,CHECKING,AUDIT   
APPNAME,CHECKING,AUDIT   
AUTHID,CHECKING,AUDIT   
CATEGORY,CHECKING,AUDIT   
CHKAUTHID,CHECKING,AUDIT   
CLNTACCSTRING,CHECKING,AUDIT   
CLNTAPPNAME,CHECKING,AUDIT   
CLNTUSERID,CHECKING,AUDIT   
CLNTWRKSTNAME,CHECKING,AUDIT   
CONTRSTTYPE,CHECKING,AUDIT   
COORDNUM,CHECKING,AUDIT   
CORRELATOR,CHECKING,AUDIT   
DATABASE,CHECKING,AUDIT   
EVENT,CHECKING,AUDIT   
GLBLTRANSID,CHECKING,AUDIT   
HOSTNAME,CHECKING,AUDIT   
INSTNAME,CHECKING,AUDIT   
LCLTRANSID,CHECKING,AUDIT   
NODENUM,CHECKING,AUDIT   
OBJNAME,CHECKING,AUDIT   
OBJSCHEMA,CHECKING,AUDIT   
OBJTYPE,CHECKING,AUDIT   
ORIGUSERID,CHECKING,AUDIT   
PKGNAME,CHECKING,AUDIT   
PKGSCHEMA,CHECKING,AUDIT   
PKGSECNUM,CHECKING,AUDIT   
PKGVER,CHECKING,AUDIT   
ROLEINHERITED,CHECKING,AUDIT   
STATUS,CHECKING,AUDIT   
TIMESTAMP,CHECKING,AUDIT   
TRSTCTXNAME,CHECKING,AUDIT   
USERID,CHECKING,AUDIT   
APPID,CONTEXT,AUDIT   
APPNAME,CONTEXT,AUDIT   
AUTHID,CONTEXT,AUDIT   
CATEGORY,CONTEXT,AUDIT   
CLNTACCSTRING,CONTEXT,AUDIT   
CLNTAPPNAME,CONTEXT,AUDIT   
CLNTUSERID,CONTEXT,AUDIT   
CLNTWRKSTNAME,CONTEXT,AUDIT   
CONTRSTTYPE,CONTEXT,AUDIT   
COORDNUM,CONTEXT,AUDIT   
CORRELATOR,CONTEXT,AUDIT   
DATABASE,CONTEXT,AUDIT   
EVENT,CONTEXT,AUDIT   
GLBLTRANSID,CONTEXT,AUDIT   
HOSTNAME,CONTEXT,AUDIT   
INSTNAME,CONTEXT,AUDIT   
LCLTRANSID,CONTEXT,AUDIT   
NODENUM,CONTEXT,AUDIT   
ORIGUSERID,CONTEXT,AUDIT   
PKGNAME,CONTEXT,AUDIT   
PKGSCHEMA,CONTEXT,AUDIT   
PKGSECNUM,CONTEXT,AUDIT   
PKGVER,CONTEXT,AUDIT   
ROLEINHERITED,CONTEXT,AUDIT   
STMTTEXT,CONTEXT,AUDIT   
TIMESTAMP,CONTEXT,AUDIT   
TRSTCTXNAME,CONTEXT,AUDIT   
USERID,CONTEXT,AUDIT   
ACTIVITYID,EXECUTE,AUDIT   
ACTIVITYTYPE,EXECUTE,AUDIT   
APPID,EXECUTE,AUDIT   
APPNAME,EXECUTE,AUDIT   
AUTHID,EXECUTE,AUDIT   
CATEGORY,EXECUTE,AUDIT   
CLNTACCSTRING,EXECUTE,AUDIT   
CLNTAPPNAME,EXECUTE,AUDIT   
CLNTUSERID,EXECUTE,AUDIT   
CLNTWRKSTNAME,EXECUTE,AUDIT   
COMPENVDESC,EXECUTE,AUDIT   
CONTRSTTYPE,EXECUTE,AUDIT   
COORDNUM,EXECUTE,AUDIT   
CORRELATOR,EXECUTE,AUDIT   
DATABASE,EXECUTE,AUDIT   
EVENT,EXECUTE,AUDIT   
GLBLTRANSID,EXECUTE,AUDIT   
HOSTNAME,EXECUTE,AUDIT   
INSTNAME,EXECUTE,AUDIT   
LCLTRANSID,EXECUTE,AUDIT   
LOCAL_START_TIME,EXECUTE,AUDIT   
NODENUM,EXECUTE,AUDIT   
ORIGUSERID,EXECUTE,AUDIT   
PKGNAME,EXECUTE,AUDIT   
PKGSCHEMA,EXECUTE,AUDIT   
PKGSECNUM,EXECUTE,AUDIT   
PKGVER,EXECUTE,AUDIT   
ROLEINHERITED,EXECUTE,AUDIT   
ROWSMODIFIED,EXECUTE,AUDIT   
ROWSRETURNED,EXECUTE,AUDIT   
SAVEPOINTID,EXECUTE,AUDIT   
SESSNAUTHID,EXECUTE,AUDIT   
STATUS,EXECUTE,AUDIT   
STMTINVOCID,EXECUTE,AUDIT   
STMTISOLATIONLVL,EXECUTE,AUDIT   
STMTNESTLVL,EXECUTE,AUDIT   
STMTTEXT,EXECUTE,AUDIT   
STMTVALDATA,EXECUTE,AUDIT   
STMTVALEXTENDEDINDICATOR,EXECUTE,AUDIT   
STMTVALINDEX,EXECUTE,AUDIT   
STMTVALTYPE,EXECUTE,AUDIT   
TIMESTAMP,EXECUTE,AUDIT   
TRSTCTXNAME,EXECUTE,AUDIT   
UOWID,EXECUTE,AUDIT   
USERID,EXECUTE,AUDIT   
ACCESSCONTROL,OBJMAINT,AUDIT   
ALTERACTION,OBJMAINT,AUDIT   
APPID,OBJMAINT,AUDIT   
APPNAME,OBJMAINT,AUDIT   
ASSOCOBJNAME,OBJMAINT,AUDIT   
ASSOCOBJSCHEMA,OBJMAINT,AUDIT   
ASSOCOBJTYPE,OBJMAINT,AUDIT   
ASSOCSUBOBJNAME,OBJMAINT,AUDIT   
ASSOCSUBOBJTYPE,OBJMAINT,AUDIT   
AUTHID,OBJMAINT,AUDIT   
CATEGORY,OBJMAINT,AUDIT   
CLNTACCSTRING,OBJMAINT,AUDIT   
CLNTAPPNAME,OBJMAINT,AUDIT   
CLNTUSERID,OBJMAINT,AUDIT   
CLNTWRKSTNAME,OBJMAINT,AUDIT   
COLSECLABEL,OBJMAINT,AUDIT   
CONTRSTTYPE,OBJMAINT,AUDIT   
COORDNUM,OBJMAINT,AUDIT   
CORRELATOR,OBJMAINT,AUDIT   
DATABASE,OBJMAINT,AUDIT   
EVENT,OBJMAINT,AUDIT   
GLBLTRANSID,OBJMAINT,AUDIT   
HOSTNAME,OBJMAINT,AUDIT   
INSTNAME,OBJMAINT,AUDIT   
LCLTRANSID,OBJMAINT,AUDIT   
MODULENAME,OBJMAINT,AUDIT   
NODENUM,OBJMAINT,AUDIT   
OBJNAME,OBJMAINT,AUDIT   
OBJSCHEMA,OBJMAINT,AUDIT   
OBJTYPE,OBJMAINT,AUDIT   
ORIGUSERID,OBJMAINT,AUDIT   
PACKVER,OBJMAINT,AUDIT   
PKGNAME,OBJMAINT,AUDIT   
PKGSCHEMA,OBJMAINT,AUDIT   
PKGSECNUM,OBJMAINT,AUDIT   
PROTCOLNAME,OBJMAINT,AUDIT   
ROLEINHERITED,OBJMAINT,AUDIT   
SECCOLNAME,OBJMAINT,AUDIT   
SECPOLNAME,OBJMAINT,AUDIT   
SECURED,OBJMAINT,AUDIT   
STATE,OBJMAINT,AUDIT   
STATUS,OBJMAINT,AUDIT   
TIMESTAMP,OBJMAINT,AUDIT   
TRSTCTXNAME,OBJMAINT,AUDIT   
USERID,OBJMAINT,AUDIT   
ACCESSCONTROL,SECMAINT,AUDIT   
ACCESSTYPE,SECMAINT,AUDIT   
ALTERACTION,SECMAINT,AUDIT   
APPID,SECMAINT,AUDIT   
APPNAME,SECMAINT,AUDIT   
ASSOCOBJNAME,SECMAINT,AUDIT   
ASSOCOBJSCHEMA,SECMAINT,AUDIT   
ASSOCOBJTYPE,SECMAINT,AUDIT   
ASSOCSUBOBJNAME,SECMAINT,AUDIT   
ASSOCSUBOBJTYPE,SECMAINT,AUDIT   
ASSUMEAUTHID,SECMAINT,AUDIT   
AUTHID,SECMAINT,AUDIT   
CATEGORY,SECMAINT,AUDIT   
CLNTACCSTRING,SECMAINT,AUDIT   
CLNTAPPNAME,SECMAINT,AUDIT   
CLNTUSERID,SECMAINT,AUDIT   
CLNTWRKSTNAME,SECMAINT,AUDIT   
CONTRSTTYPE,SECMAINT,AUDIT   
COORDNUM,SECMAINT,AUDIT   
CORRELATOR,SECMAINT,AUDIT   
DATABASE,SECMAINT,AUDIT   
EVENT,SECMAINT,AUDIT   
GLBLTRANSID,SECMAINT,AUDIT   
GRANTEE,SECMAINT,AUDIT   
GRANTEETYPE,SECMAINT,AUDIT   
GRANTOR,SECMAINT,AUDIT   
GRANTORTYPE,SECMAINT,AUDIT   
HOSTNAME,SECMAINT,AUDIT   
INSTNAME,SECMAINT,AUDIT   
LCLTRANSID,SECMAINT,AUDIT   
NODENUM,SECMAINT,AUDIT   
OBJNAME,SECMAINT,AUDIT   
OBJSCHEMA,SECMAINT,AUDIT   
OBJTYPE,SECMAINT,AUDIT   
ORIGUSERID,SECMAINT,AUDIT   
PKGNAME,SECMAINT,AUDIT   
PKGSCHEMA,SECMAINT,AUDIT   
PKGSECNUM,SECMAINT,AUDIT   
PKGVER,SECMAINT,AUDIT   
PRIVAUTH,SECMAINT,AUDIT   
ROLEINHERITED,SECMAINT,AUDIT   
SECURED,SECMAINT,AUDIT   
STATE,SECMAINT,AUDIT   
STATUS,SECMAINT,AUDIT   
TIMESTAMP,SECMAINT,AUDIT   
TRSTCTXNAME,SECMAINT,AUDIT   
TRSTCTXUSER,SECMAINT,AUDIT   
TRSTCTXUSERAUTH,SECMAINT,AUDIT   
USERID,SECMAINT,AUDIT   
APPID,SYSADMIN,AUDIT   
APPNAME,SYSADMIN,AUDIT   
AUTHID,SYSADMIN,AUDIT   
CATEGORY,SYSADMIN,AUDIT   
CLNTACCSTRING,SYSADMIN,AUDIT   
CLNTAPPNAME,SYSADMIN,AUDIT   
CLNTUSERID,SYSADMIN,AUDIT   
CLNTWRKSTNAME,SYSADMIN,AUDIT   
CONTRSTTYPE,SYSADMIN,AUDIT   
COORDNUM,SYSADMIN,AUDIT   
CORRELATOR,SYSADMIN,AUDIT   
DATABASE,SYSADMIN,AUDIT   
EVENT,SYSADMIN,AUDIT   
EVENTDETAILS,SYSADMIN,AUDIT   
GLBLTRANSID,SYSADMIN,AUDIT   
HOSTNAME,SYSADMIN,AUDIT   
INSTNAME,SYSADMIN,AUDIT   
LCLTRANSID,SYSADMIN,AUDIT   
NODENUM,SYSADMIN,AUDIT   
ORIGUSERID,SYSADMIN,AUDIT   
PKGNAME,SYSADMIN,AUDIT   
PKGSCHEMA,SYSADMIN,AUDIT   
PKGSECNUM,SYSADMIN,AUDIT   
PKGVER,SYSADMIN,AUDIT   
ROLEINHERITED,SYSADMIN,AUDIT   
STATUS,SYSADMIN,AUDIT   
TIMESTAMP,SYSADMIN,AUDIT   
TRSTCTXNAME,SYSADMIN,AUDIT   
USERID,SYSADMIN,AUDIT   
APPID,VALIDATE,AUDIT   
APPNAME,VALIDATE,AUDIT   
AUTHID,VALIDATE,AUDIT   
AUTHTYPE,VALIDATE,AUDIT   
CATEGORY,VALIDATE,AUDIT   
CLNTACCSTRING,VALIDATE,AUDIT   
CLNTAPPNAME,VALIDATE,AUDIT   
CLNTUSERID,VALIDATE,AUDIT   
CLNTWRKSTNAME,VALIDATE,AUDIT   
CONTRSTTYPE,VALIDATE,AUDIT   
COORDNUM,VALIDATE,AUDIT   
CORRELATOR,VALIDATE,AUDIT   
DATABASE,VALIDATE,AUDIT   
EVENT,VALIDATE,AUDIT   
EXECID,VALIDATE,AUDIT   
GLBLTRANSID,VALIDATE,AUDIT   
HOSTNAME,VALIDATE,AUDIT   
INSTNAME,VALIDATE,AUDIT   
LCLTRANSID,VALIDATE,AUDIT   
NODENUM,VALIDATE,AUDIT   
ORIGUSERID,VALIDATE,AUDIT   
PKGNAME,VALIDATE,AUDIT   
PKGSCHEMA,VALIDATE,AUDIT   
PKGSECNUM,VALIDATE,AUDIT   
PKGVER,VALIDATE,AUDIT   
PLUGINNAME,VALIDATE,AUDIT   
ROLEINHERITED,VALIDATE,AUDIT   
STATUS,VALIDATE,AUDIT   
TIMESTAMP,VALIDATE,AUDIT   
TRSTCTXNAME,VALIDATE,AUDIT   
USERID,VALIDATE,AUDIT   
ACCOUNTNAME,BANKACCOUNTS,BWV46471
ACCOUNTNUMBER,BANKACCOUNTS,BWV46471
BALANCE,BANKACCOUNTS,BWV46471
COMMUNITY_AREA_NAME,CENSUS_DATA,BWV46471
COMMUNITY_AREA_NUMBER,CENSUS_DATA,BWV46471
HARDSHIP_INDEX,CENSUS_DATA,BWV46471
PERCENT_AGED_16__UNEMPLOYED,CENSUS_DATA,BWV46471
PERCENT_AGED_25__WITHOUT_HIGH_SCHOOL_DIPLOMA,CENSUS_DATA,BWV46471
PERCENT_AGED_UNDER_18_OR_OVER_64,CENSUS_DATA,BWV46471
PERCENT_HOUSEHOLDS_BELOW_POVERTY,CENSUS_DATA,BWV46471
PERCENT_OF_HOUSING_CROWDED,CENSUS_DATA,BWV46471
PER_CAPITA_INCOME,CENSUS_DATA,BWV46471
ARREST,CHICAGO_CRIME_DATA,BWV46471
BEAT,CHICAGO_CRIME_DATA,BWV46471
BLOCK,CHICAGO_CRIME_DATA,BWV46471
CASE_NUMBER,CHICAGO_CRIME_DATA,BWV46471
COMMUNITY_AREA_NUMBER,CHICAGO_CRIME_DATA,BWV46471
DATE,CHICAGO_CRIME_DATA,BWV46471
DESCRIPTION,CHICAGO_CRIME_DATA,BWV46471
DISTRICT,CHICAGO_CRIME_DATA,BWV46471
DOMESTIC,CHICAGO_CRIME_DATA,BWV46471
FBICODE,CHICAGO_CRIME_DATA,BWV46471
ID,CHICAGO_CRIME_DATA,BWV46471
IUCR,CHICAGO_CRIME_DATA,BWV46471
LATITUDE,CHICAGO_CRIME_DATA,BWV46471
LOCATION,CHICAGO_CRIME_DATA,BWV46471
LOCATION_DESCRIPTION,CHICAGO_CRIME_DATA,BWV46471
LONGITUDE,CHICAGO_CRIME_DATA,BWV46471
PRIMARY_TYPE,CHICAGO_CRIME_DATA,BWV46471
WARD,CHICAGO_CRIME_DATA,BWV46471
X_COORDINATE,CHICAGO_CRIME_DATA,BWV46471
YEAR,CHICAGO_CRIME_DATA,BWV46471
Y_COORDINATE,CHICAGO_CRIME_DATA,BWV46471
10th Grade PLAN (2009),CHICAGO_PUBLIC_SCHOOLS,BWV46471
10th Grade PLAN (2010),CHICAGO_PUBLIC_SCHOOLS,BWV46471
11th Grade Average ACT (2011),CHICAGO_PUBLIC_SCHOOLS,BWV46471
9th Grade EXPLORE (2009),CHICAGO_PUBLIC_SCHOOLS,BWV46471
9th Grade EXPLORE (2010),CHICAGO_PUBLIC_SCHOOLS,BWV46471
ADEQUATE_YEARLY_PROGRESS_MADE_,CHICAGO_PUBLIC_SCHOOLS,BWV46471
AVERAGE_STUDENT_ATTENDANCE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
AVERAGE_TEACHER_ATTENDANCE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
CITY,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COLLABORATIVE_NAME,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COLLEGE_ELIGIBILITY__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COLLEGE_ENROLLMENT,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COLLEGE_ENROLLMENT_RATE__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COMMUNITY_AREA_NAME,CHICAGO_PUBLIC_SCHOOLS,BWV46471
COMMUNITY_AREA_NUMBER,CHICAGO_PUBLIC_SCHOOLS,BWV46471
CPS_PERFORMANCE_POLICY_LEVEL,CHICAGO_PUBLIC_SCHOOLS,BWV46471
CPS_PERFORMANCE_POLICY_STATUS,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ENVIRONMENT_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ENVIRONMENT_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
"Elementary, Middle, or High School",CHICAGO_PUBLIC_SCHOOLS,BWV46471
FAMILY_INVOLVEMENT_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
FAMILY_INVOLVEMENT_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
FRESHMAN_ON_TRACK_RATE__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GENERAL_SERVICES_ROUTE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR3_5_GRADE_LEVEL_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR3_5_GRADE_LEVEL_READ__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR3_5_KEEP_PACE_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR3_5_KEEP_PACE_READ__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR6_8_GRADE_LEVEL_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR6_8_GRADE_LEVEL_READ__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR6_8_KEEP_PACE_MATH_,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR6_8_KEEP_PACE_READ__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GRADUATION_RATE__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR_8_EXPLORE_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
GR_8_EXPLORE_READ__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
HEALTHY_SCHOOL_CERTIFIED,CHICAGO_PUBLIC_SCHOOLS,BWV46471
INDIVIDUALIZED_EDUCATION_PROGRAM_COMPLIANCE_RATE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
INSTRUCTION_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
INSTRUCTION_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_EXCEEDING_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_EXCEEDING_READING__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_VALUE_ADD_COLOR_MATH,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_VALUE_ADD_COLOR_READ,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_VALUE_ADD_MATH,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ISAT_VALUE_ADD_READ,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LATITUDE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LEADERS_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LEADERS_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LINK,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LOCATION,CHICAGO_PUBLIC_SCHOOLS,BWV46471
LONGITUDE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
NAME_OF_SCHOOL,CHICAGO_PUBLIC_SCHOOLS,BWV46471
NETWORK_MANAGER,CHICAGO_PUBLIC_SCHOOLS,BWV46471
NET_CHANGE_EXPLORE_AND_PLAN,CHICAGO_PUBLIC_SCHOOLS,BWV46471
NET_CHANGE_PLAN_AND_ACT,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PARENT_ENGAGEMENT_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PARENT_ENGAGEMENT_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PARENT_ENVIRONMENT_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PARENT_ENVIRONMENT_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PHONE_NUMBER,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PK_2_LITERACY__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
PK_2_MATH__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
POLICE_DISTRICT,CHICAGO_PUBLIC_SCHOOLS,BWV46471
RATE_OF_MISCONDUCTS__PER_100_STUDENTS_,CHICAGO_PUBLIC_SCHOOLS,BWV46471
SAFETY_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
SAFETY_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
SCHOOL_ID,CHICAGO_PUBLIC_SCHOOLS,BWV46471
STATE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
STREET_ADDRESS,CHICAGO_PUBLIC_SCHOOLS,BWV46471
STUDENTS_PASSING__ALGEBRA__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
STUDENTS_TAKING__ALGEBRA__,CHICAGO_PUBLIC_SCHOOLS,BWV46471
TEACHERS_ICON,CHICAGO_PUBLIC_SCHOOLS,BWV46471
TEACHERS_SCORE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
TRACK_SCHEDULE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
WARD,CHICAGO_PUBLIC_SCHOOLS,BWV46471
X_COORDINATE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
Y_COORDINATE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
ZIP_CODE,CHICAGO_PUBLIC_SCHOOLS,BWV46471
DEPT_ID_DEP,DEPARTMENTS,BWV46471
DEP_NAME,DEPARTMENTS,BWV46471
LOC_ID,DEPARTMENTS,BWV46471
MANAGER_ID,DEPARTMENTS,BWV46471
ADDRESS,EMPLOYEES,BWV46471
B_DATE,EMPLOYEES,BWV46471
DEP_ID,EMPLOYEES,BWV46471
EMP_ID,EMPLOYEES,BWV46471
F_NAME,EMPLOYEES,BWV46471
JOB_ID,EMPLOYEES,BWV46471
L_NAME,EMPLOYEES,BWV46471
MANAGER_ID,EMPLOYEES,BWV46471
SALARY,EMPLOYEES,BWV46471
SEX,EMPLOYEES,BWV46471
SSN,EMPLOYEES,BWV46471
CITY,HOSPITALS,BWV46471
ID,HOSPITALS,BWV46471
LAT,HOSPITALS,BWV46471
LON,HOSPITALS,BWV46471
NAME,HOSPITALS,BWV46471
STATE,HOSPITALS,BWV46471
JOB_IDENT,JOBS,BWV46471
JOB_TITLE,JOBS,BWV46471
MAX_SALARY,JOBS,BWV46471
MIN_SALARY,JOBS,BWV46471
DEPT_ID,JOB_HISTORY,BWV46471
EMP_ID,JOB_HISTORY,BWV46471
JOBS_ID,JOB_HISTORY,BWV46471
START_DATE,JOB_HISTORY,BWV46471
DEP_ID_LOC,LOCATIONS,BWV46471
LOCT_ID,LOCATIONS,BWV46471
ANIMAL,PETSALE,BWV46471
ID,PETSALE,BWV46471
QUANTITY,PETSALE,BWV46471
SALEDATE,PETSALE,BWV46471
SALEPRICE,PETSALE,BWV46471
10th Grade PLAN (2009),SCHOOLS,BWV46471
10th Grade PLAN (2010),SCHOOLS,BWV46471
11th Grade Average ACT (2011),SCHOOLS,BWV46471
9th Grade EXPLORE (2009),SCHOOLS,BWV46471
9th Grade EXPLORE (2010),SCHOOLS,BWV46471
ADEQUATE_YEARLY_PROGRESS_MADE_,SCHOOLS,BWV46471
AVERAGE_STUDENT_ATTENDANCE,SCHOOLS,BWV46471
AVERAGE_TEACHER_ATTENDANCE,SCHOOLS,BWV46471
CITY,SCHOOLS,BWV46471
COLLABORATIVE_NAME,SCHOOLS,BWV46471
COLLEGE_ELIGIBILITY__,SCHOOLS,BWV46471
COLLEGE_ENROLLMENT,SCHOOLS,BWV46471
COLLEGE_ENROLLMENT_RATE__,SCHOOLS,BWV46471
COMMUNITY_AREA_NAME,SCHOOLS,BWV46471
COMMUNITY_AREA_NUMBER,SCHOOLS,BWV46471
CPS_PERFORMANCE_POLICY_LEVEL,SCHOOLS,BWV46471
CPS_PERFORMANCE_POLICY_STATUS,SCHOOLS,BWV46471
ENVIRONMENT_ICON,SCHOOLS,BWV46471
ENVIRONMENT_SCORE,SCHOOLS,BWV46471
"Elementary, Middle, or High School",SCHOOLS,BWV46471
FAMILY_INVOLVEMENT_ICON,SCHOOLS,BWV46471
FAMILY_INVOLVEMENT_SCORE,SCHOOLS,BWV46471
FRESHMAN_ON_TRACK_RATE__,SCHOOLS,BWV46471
GENERAL_SERVICES_ROUTE,SCHOOLS,BWV46471
GR3_5_GRADE_LEVEL_MATH__,SCHOOLS,BWV46471
GR3_5_GRADE_LEVEL_READ__,SCHOOLS,BWV46471
GR3_5_KEEP_PACE_MATH__,SCHOOLS,BWV46471
GR3_5_KEEP_PACE_READ__,SCHOOLS,BWV46471
GR6_8_GRADE_LEVEL_MATH__,SCHOOLS,BWV46471
GR6_8_GRADE_LEVEL_READ__,SCHOOLS,BWV46471
GR6_8_KEEP_PACE_MATH_,SCHOOLS,BWV46471
GR6_8_KEEP_PACE_READ__,SCHOOLS,BWV46471
GRADUATION_RATE__,SCHOOLS,BWV46471
GR_8_EXPLORE_MATH__,SCHOOLS,BWV46471
GR_8_EXPLORE_READ__,SCHOOLS,BWV46471
HEALTHY_SCHOOL_CERTIFIED,SCHOOLS,BWV46471
INDIVIDUALIZED_EDUCATION_PROGRAM_COMPLIANCE_RATE,SCHOOLS,BWV46471
INSTRUCTION_ICON,SCHOOLS,BWV46471
INSTRUCTION_SCORE,SCHOOLS,BWV46471
ISAT_EXCEEDING_MATH__,SCHOOLS,BWV46471
ISAT_EXCEEDING_READING__,SCHOOLS,BWV46471
ISAT_VALUE_ADD_COLOR_MATH,SCHOOLS,BWV46471
ISAT_VALUE_ADD_COLOR_READ,SCHOOLS,BWV46471
ISAT_VALUE_ADD_MATH,SCHOOLS,BWV46471
ISAT_VALUE_ADD_READ,SCHOOLS,BWV46471
LATITUDE,SCHOOLS,BWV46471
LEADERS_ICON,SCHOOLS,BWV46471
LEADERS_SCORE,SCHOOLS,BWV46471
LINK,SCHOOLS,BWV46471
LOCATION,SCHOOLS,BWV46471
LONGITUDE,SCHOOLS,BWV46471
NAME_OF_SCHOOL,SCHOOLS,BWV46471
NETWORK_MANAGER,SCHOOLS,BWV46471
NET_CHANGE_EXPLORE_AND_PLAN,SCHOOLS,BWV46471
NET_CHANGE_PLAN_AND_ACT,SCHOOLS,BWV46471
PARENT_ENGAGEMENT_ICON,SCHOOLS,BWV46471
PARENT_ENGAGEMENT_SCORE,SCHOOLS,BWV46471
PARENT_ENVIRONMENT_ICON,SCHOOLS,BWV46471
